Time::Relative Time!!R,Markers::Markers,Channel1_R1_Area::EGFP_R1_Area!!R,Channel1_R1_IntensityMean::EGFP_R1_IntensityMean!!R,Channel1_R1_IntensitySum1::EGFP_R1_IntensitySum1!!R,Channel1_R1_IntensityMaximum::EGFP_R1_IntensityMaximum!!R,Channel1_R2_Area::EGFP_R2_Area!!R,Channel1_R2_IntensityMean::EGFP_R2_IntensityMean!!R,Channel1_R2_IntensitySum1::EGFP_R2_IntensitySum1!!R,Channel1_R2_IntensityMaximum::EGFP_R2_IntensityMaximum!!R,Channel1_R3_Area::EGFP_R3_Area!!R,Channel1_R3_IntensityMean::EGFP_R3_IntensityMean!!R,Channel1_R3_IntensitySum1::EGFP_R3_IntensitySum1!!R,Channel1_R3_IntensityMaximum::EGFP_R3_IntensityMaximum!!R,Channel1_R4_Area::EGFP_R4_Area!!R,Channel1_R4_IntensityMean::EGFP_R4_IntensityMean!!R,Channel1_R4_IntensitySum1::EGFP_R4_IntensitySum1!!R,Channel1_R4_IntensityMaximum::EGFP_R4_IntensityMaximum!!R
16172.0532,,26620.88,2248.49289,0,0,26614.12,2391.756414,0,0,26769.6,2729.792677,0,0,26843.96,1963.67036,0,0
16182.0606,,26620.88,2225.694261,0,0,26614.12,2362.723139,0,0,26769.6,2700.189899,0,0,26843.96,1941.43591,0,0
16192.0681,,26620.88,2211.020569,0,0,26614.12,2342.009398,0,0,26769.6,2673.966162,0,0,26843.96,1927.474188,0,0
16202.0756,,26620.88,2183.970543,0,0,26614.12,2311.807468,0,0,26769.6,2643.209091,0,0,26843.96,1904.865273,0,0
16212.083,,26620.88,2168.113509,0,0,26614.12,2290.672085,0,0,26769.6,2609.734343,0,0,26843.96,1889.925711,0,0
16222.0905,,26620.88,2142.068309,0,0,26614.12,2258.20955,0,0,26769.6,2577.078535,0,0,26843.96,1866.639134,0,0
16232.0979,,26620.88,2122.831386,0,0,26614.12,2235.060452,0,0,26769.6,2545.630808,0,0,26843.96,1849.995971,0,0
16242.1054,,26620.88,2096.046978,0,0,26614.12,2204.275337,0,0,26769.6,2511.174495,0,0,26843.96,1826.231932,0,0
16252.1129,,26620.88,2077.239462,0,0,26614.12,2181.439675,0,0,26769.6,2478.763384,0,0,26843.96,1808.277008,0,0
16262.1203,,26620.88,2049.536313,0,0,26614.12,2150.270511,0,0,26769.6,2444.029798,0,0,26843.96,1786.70486,0,0
16272.1278,,26620.88,2031.961656,0,0,26614.12,2124.569469,0,0,26769.6,2413.163636,0,0,26843.96,1769.456308,0,0
16282.1352,,26620.88,2006.971813,0,0,26614.12,2091.761748,0,0,26769.6,2376.947475,0,0,26843.96,1747.035759,0,0
16292.1427,,26620.88,1985.965973,0,0,26614.12,2066.920244,0,0,26769.6,2345.77399,0,0,26843.96,1728.371443,0,0
16302.1501,,26620.88,1959.336211,0,0,26614.12,2036.701803,0,0,26769.6,2310.449242,0,0,26843.96,1705.75447,0,0
16312.1576,,26620.88,1939.958608,0,0,26614.12,2010.75743,0,0,26769.6,2279.894192,0,0,26843.96,1688.621758,0,0
16322.1651,,26620.88,1911.987811,0,0,26614.12,1984.590551,0,0,26769.6,2243.335859,0,0,26843.96,1669.093679,0,0
16332.1725,,26620.88,1894.432707,0,0,26614.12,1956.445517,0,0,26769.6,2213.713889,0,0,26843.96,1650.022916,0,0
16342.18,,26620.88,1866.266379,0,0,26614.12,1927.898654,0,0,26769.6,2180.271717,0,0,26843.96,1627.463359,0,0
16352.1874,,26620.88,1847.086338,0,0,26614.12,1903.989332,0,0,26769.6,2149.648485,0,0,26843.96,1610.58625,0,0
16362.1949,,26620.88,1820.831894,0,0,26614.12,1875.500127,0,0,26769.6,2113.948737,0,0,26843.96,1589.685218,0,0
16372.2024,,26620.88,1801.365922,0,0,26614.12,1850.711201,0,0,26769.6,2087.614394,0,0,26843.96,1571.982876,0,0
16382.2098,,26620.88,1776.583545,0,0,26614.12,1825.03556,0,0,26769.6,2054.941162,0,0,26843.96,1551.606648,0,0
16392.2173,,26620.88,1758.262316,0,0,26614.12,1799.619761,0,0,26769.6,2026.590909,0,0,26843.96,1532.457064,0,0
16402.2247,,26620.88,1733.133062,0,0,26614.12,1775.704851,0,0,26769.6,1994.842677,0,0,26843.96,1513.547973,0,0
16412.2322,,26620.88,1712.996445,0,0,26614.12,1750.716789,0,0,26769.6,1968.431061,0,0,26843.96,1496.938806,0,0
16422.2396,,26620.88,1689.512443,0,0,26614.12,1727.074676,0,0,26769.6,1937.958081,0,0,26843.96,1479.663057,0,0
16432.2471,,26620.88,1670.162011,0,0,26614.12,1704.791212,0,0,26769.6,1911.07702,0,0,26843.96,1461.484009,0,0
16442.2546,,26620.88,1648.336465,0,0,26614.12,1680.604521,0,0,26769.6,1880.773232,0,0,26843.96,1443.13926,0,0
16452.262,,26620.88,1628.754698,0,0,26614.12,1656.928626,0,0,26769.6,1854.775253,0,0,26843.96,1424.099219,0,0
16462.2695,,26620.88,1609.495175,0,0,26614.12,1637.188468,0,0,26769.6,1828.217424,0,0,26843.96,1408.878116,0,0
16472.2769,,26620.88,1588.22067,0,0,26614.12,1613.09144,0,0,26769.6,1805.840152,0,0,26843.96,1389.764291,0,0
16482.2844,,26620.88,1569.583291,0,0,26614.12,1591.592837,0,0,26769.6,1775.529293,0,0,26843.96,1376.229665,0,0
16492.2919,,26620.88,1548.007618,0,0,26614.12,1570.458725,0,0,26769.6,1755.192172,0,0,26843.96,1357.274994,0,0
16522.3142,,26620.88,1493.243017,0,0,26614.12,1512.255779,0,0,26769.6,1682.182576,0,0,26843.96,1312.599345,0,0
16532.3217,,26620.88,1475.709497,0,0,26614.12,1488.775718,0,0,26769.6,1661.919697,0,0,26843.96,1296.550743,0,0
16542.3292,,26620.88,1456.933469,0,0,26614.12,1473.971044,0,0,26769.6,1637.316667,0,0,26843.96,1283.691765,0,0
16552.3366,,26620.88,1440.53098,0,0,26614.12,1450.20066,0,0,26769.6,1618.712374,0,0,26843.96,1268.622261,0,0
16562.3441,,26620.88,1424.933723,0,0,26614.12,1435.07747,0,0,26769.6,1594.529798,0,0,26843.96,1255.715185,0,0
16572.3515,,26620.88,1406.683088,0,0,26614.12,1415.850648,0,0,26769.6,1576.808838,0,0,26843.96,1239.863259,0,0
16582.359,,26620.88,1390.425089,0,0,26614.12,1399.505461,0,0,26769.6,1553.960859,0,0,26843.96,1229.532863,0,0
16592.3664,,26620.88,1376.616557,0,0,26614.12,1381.793244,0,0,26769.6,1538.12197,0,0,26843.96,1216.058927,0,0
16602.3739,,26620.88,1362.719147,0,0,26614.12,1367.337059,0,0,26769.6,1517.300253,0,0,26843.96,1204.932259,0,0
16612.3814,,26620.88,1346.766125,0,0,26614.12,1348.93904,0,0,26769.6,1500.615657,0,0,26843.96,1192.680937,0,0
16622.3888,,26620.88,1334.145759,0,0,26614.12,1337.091186,0,0,26769.6,1482.789394,0,0,26843.96,1182.047595,0,0
16632.3963,,26620.88,1319.436008,0,0,26614.12,1318.183896,0,0,26769.6,1466.892172,0,0,26843.96,1168.737849,0,0
16642.4037,,26620.88,1305.477654,0,0,26614.12,1306.128524,0,0,26769.6,1445.785101,0,0,26843.96,1159.278016,0,0
16652.4112,,26620.88,1291.306755,0,0,26614.12,1289.214884,0,0,26769.6,1431.675505,0,0,26843.96,1146.735079,0,0
16662.4187,,26620.88,1277.782885,0,0,26614.12,1276.272543,0,0,26769.6,1414.440152,0,0,26843.96,1138.45102,0,0
16672.4261,,26620.88,1265.250635,0,0,26614.12,1261.692151,0,0,26769.6,1399.862121,0,0,26843.96,1126.837321,0,0
16682.4336,,26620.88,1254.936516,0,0,26614.12,1250.954534,0,0,26769.6,1382.781566,0,0,26843.96,1118.593301,0,0
16692.441,,26620.88,1242.575927,0,0,26614.12,1236.025146,0,0,26769.6,1370.734343,0,0,26843.96,1106.116595,0,0
16702.4485,,26620.88,1232.006348,0,0,26614.12,1226.651257,0,0,26769.6,1355.032576,0,0,26843.96,1098.778645,0,0
16712.4559,,26620.88,1219.717369,0,0,26614.12,1211.729997,0,0,26769.6,1342.830808,0,0,26843.96,1090.197431,0,0
16722.4634,,26620.88,1210.36516,0,0,26614.12,1203.228092,0,0,26769.6,1329.218182,0,0,26843.96,1082.305716,0,0
16732.4709,,26620.88,1198.693245,0,0,26614.12,1189.075438,0,0,26769.6,1315.939394,0,0,26843.96,1072.438177,0,0
16742.4783,,26620.88,1189.223972,0,0,26614.12,1179.341123,0,0,26769.6,1303.712626,0,0,26843.96,1067.081088,0,0
16752.4858,,26620.88,1178.284916,0,0,26614.12,1168.961646,0,0,26769.6,1291.189899,0,0,26843.96,1056.480735,0,0
16762.4932,,26620.88,1169.985526,0,0,26614.12,1158.335281,0,0,26769.6,1279.555556,0,0,26843.96,1050.790229,0,0
16772.5007,,26620.88,1158.542915,0,0,26614.12,1147.844552,0,0,26769.6,1268.344192,0,0,26843.96,1043.105011,0,0
16782.5082,,26620.88,1150.875063,0,0,26614.12,1139.335789,0,0,26769.6,1256.134596,0,0,26843.96,1036.566608,0,0
16792.5156,,26620.88,1140.54901,0,0,26614.12,1127.492507,0,0,26769.6,1245.588889,0,0,26843.96,1026.534122,0,0
16802.5231,,26620.88,1133.295582,0,0,26614.12,1119.849632,0,0,26769.6,1236.184091,0,0,26843.96,1022.296651,0,0
16812.5305,,26620.88,1123.002285,0,0,26614.12,1110.153162,0,0,26769.6,1223.946465,0,0,26843.96,1015.589524,0,0
16822.538,,26620.88,1118.044947,0,0,26614.12,1103.91364,0,0,26769.6,1216.488889,0,0,26843.96,1009.985394,0,0
16832.5455,,26620.88,1107.991366,0,0,26614.12,1092.90221,0,0,26769.6,1206.596465,0,0,26843.96,1002.730043,0,0
16842.5529,,26620.88,1101.998222,0,0,26614.12,1087.495555,0,0,26769.6,1198.539646,0,0,26843.96,998.573659,0,0
16852.5604,,26620.88,1093.117318,0,0,26614.12,1078.004572,0,0,26769.6,1187.75404,0,0,26843.96,990.6310753,0,0
16862.5678,,26620.88,1088.137125,0,0,26614.12,1072.751588,0,0,26769.6,1181.466919,0,0,26843.96,986.602619,0,0
16872.5753,,26620.88,1081.701625,0,0,26614.12,1066.487427,0,0,26769.6,1170.97197,0,0,26843.96,982.8544447,0,0
16882.5827,,26620.88,1123.821483,0,0,26614.12,1103.555499,0,0,26769.6,1185.164394,0,0,26843.96,1015.085873,0,0
16892.5902,,26620.88,1221.249111,0,0,26614.12,1199.834646,0,0,26769.6,1274.201768,0,0,26843.96,1095.880383,0,0
16902.5977,,26620.88,1352.630015,0,0,26614.12,1328.83871,0,0,26769.6,1426.453535,0,0,26843.96,1202.715437,0,0
16912.6051,,26620.88,1486.891823,0,0,26614.12,1467.559055,0,0,26769.6,1598.227525,0,0,26843.96,1316.101486,0,0
16922.6126,,26620.88,1625.904266,0,0,26614.12,1608.448565,0,0,26769.6,1776.202778,0,0,26843.96,1431.874339,0,0
16932.62,,26620.88,1750.731082,0,0,26614.12,1739.509271,0,0,26769.6,1943.807071,0,0,26843.96,1538.999245,0,0
16942.6275,,26620.88,1870.532758,0,0,26614.12,1865.965456,0,0,26769.6,2109.726515,0,0,26843.96,1635.807605,0,0
16952.635,,26620.88,1974.583545,0,0,26614.12,1978.584201,0,0,26769.6,2245.623737,0,0,26843.96,1721.112818,0,0
16962.6424,,26620.88,2071.123921,0,0,26614.12,2079.858014,0,0,26769.6,2376.835101,0,0,26843.96,1796.134223,0,0
16972.6499,,26620.88,2153.422042,0,0,26614.12,2172.058674,0,0,26769.6,2482.69798,0,0,26843.96,1857.091413,0,0
16982.6573,,26620.88,2222.07872,0,0,26614.12,2243.75235,0,0,26769.6,2579.57298,0,0,26843.96,1910.164442,0,0
16992.6648,,26620.88,2277.39487,0,0,26614.12,2310.380493,0,0,26769.6,2653.147475,0,0,26843.96,1953.549232,0,0
17002.6722,,26620.88,2326.088878,0,0,26614.12,2360.948946,0,0,26769.6,2722.051768,0,0,26843.96,1987.749685,0,0
17012.6797,,26620.88,2362.973591,0,0,26614.12,2407.482855,0,0,26769.6,2770.37298,0,0,26843.96,2015.603123,0,0
17022.6872,,26620.88,2393.997461,0,0,26614.12,2440.039624,0,0,26769.6,2815.667172,0,0,26843.96,2034.819441,0,0
17032.6946,,26620.88,2416.608431,0,0,26614.12,2471.865888,0,0,26769.6,2841.885859,0,0,26843.96,2053.028708,0,0
17042.7021,,26620.88,2438.637633,0,0,26614.12,2488.20193,0,0,26769.6,2867.17702,0,0,26843.96,2061.268194,0,0
17052.7095,,26620.88,2448.299898,0,0,26614.12,2504.059436,0,0,26769.6,2876.956061,0,0,26843.96,2069.358348,0,0
17062.717,,26620.88,2456.326308,0,0,26614.12,2509.539751,0,0,26769.6,2890.314394,0,0,26843.96,2069.956938,0,0
17072.7245,,26620.88,2458.605637,0,0,26614.12,2518.08636,0,0,26769.6,2890.687374,0,0,26843.96,2073.494334,0,0
17082.7319,,26620.88,2455.143982,0,0,26614.12,2515.03302,0,0,26769.6,2892.722727,0,0,26843.96,2068.156887,0,0
17092.7394,,26620.88,2453.157694,0,0,26614.12,2514.12573,0,0,26769.6,2884.791667,0,0,26843.96,2064.557039,0,0
17102.7468,,26620.88,2446.459116,0,0,26614.12,2503.710947,0,0,26769.6,2874.974495,0,0,26843.96,2055.732813,0,0
17112.7543,,26620.88,2437.954545,0,0,26614.12,2498.393193,0,0,26769.6,2857.737121,0,0,26843.96,2048.174767,0,0
17122.7618,,26620.88,2424.695531,0,0,26614.12,2479.531623,0,0,26769.6,2845.573232,0,0,26843.96,2034.509443,0,0
17132.7692,,26620.88,2412.469782,0,0,26614.12,2468.256795,0,0,26769.6,2822.442677,0,0,26843.96,2023.609166,0,0
17142.7767,,26620.88,2397.491874,0,0,26614.12,2446.81458,0,0,26769.6,2804.505556,0,0,26843.96,2004.979854,0,0
17152.7841,,26620.88,2377.38903,0,0,26614.12,2427.614681,0,0,26769.6,2773.193687,0,0,26843.96,1991.156636,0,0
17162.7916,,26620.88,2355.731844,0,0,26614.12,2403.977902,0,0,26769.6,2750.713636,0,0,26843.96,1973.733317,0,0
17172.799,,26620.88,2337.974352,0,0,26614.12,2387.676403,0,0,26769.6,2718.403535,0,0,26843.96,1960.510703,0,0
17182.8065,,26620.88,2315.506094,0,0,26614.12,2357.077978,0,0,26769.6,2694.04596,0,0,26843.96,1939.460841,0,0
17192.814,,26620.88,2295.793042,0,0,26614.12,2335.14224,0,0,26769.6,2659.329798,0,0,26843.96,1924.991186,0,0
17202.8214,,26620.88,2274.000254,0,0,26614.12,2307.150114,0,0,26769.6,2633.04899,0,0,26843.96,1898.301687,0,0
17212.8289,,26620.88,2251.963941,0,0,26614.12,2285.155448,0,0,26769.6,2599.183586,0,0,26843.96,1885.123143,0,0
17222.8363,,26620.88,2224.583291,0,0,26614.12,2254.415545,0,0,26769.6,2568.392677,0,0,26843.96,1864.571393,0,0
17232.8438,,26620.88,2206.305485,0,0,26614.12,2231.490221,0,0,26769.6,2535.159091,0,0,26843.96,1847.590028,0,0
17242.8513,,26620.88,2175.533012,0,0,26614.12,2199.252731,0,0,26769.6,2502.892424,0,0,26843.96,1823.679678,0,0
17252.8587,,26620.88,2155.843321,0,0,26614.12,2175.301245,0,0,26769.6,2468.275253,0,0,26843.96,1807.022916,0,0
17262.8662,,26620.88,2125.959116,0,0,26614.12,2141.416053,0,0,26769.6,2434.749495,0,0,26843.96,1783.127927,0,0
17272.8736,,26620.88,2105.309802,0,0,26614.12,2119.060706,0,0,26769.6,2400.148485,0,0,26843.96,1765.54067,0,0
17282.8811,,26620.88,2075.4129,0,0,26614.12,2087.348997,0,0,26769.6,2368.246717,0,0,26843.96,1741.795769,0,0
17292.8886,,26620.88,2053.526155,0,0,26614.12,2061.629921,0,0,26769.6,2335.224495,0,0,26843.96,1725.223621,0,0
17302.896,,26620.88,2024.780091,0,0,26614.12,2029.14224,0,0,26769.6,2299.6,0,0,26843.96,1702.787207,0,0
17312.9035,,26620.88,2002.460894,0,0,26614.12,2006.652019,0,0,26769.6,2268.782071,0,0,26843.96,1686.159658,0,0
17322.9109,,26620.88,1973.617064,0,0,26614.12,1972.920244,0,0,26769.6,2232.854545,0,0,26843.96,1661.462856,0,0
17332.9184,,26620.88,1948.966734,0,0,26614.12,1946.544069,0,0,26769.6,2203.538384,0,0,26843.96,1645.049106,0,0
17342.9258,,26620.88,1922.576689,0,0,26614.12,1917.413513,0,0,26769.6,2168.766414,0,0,26843.96,1623.085621,0,0
17352.9333,,26620.88,1900.48578,0,0,26614.12,1896.909068,0,0,26769.6,2140.347222,0,0,26843.96,1605.672878,0,0
17362.9408,,26620.88,1873.112748,0,0,26614.12,1866.406401,0,0,26769.6,2105.892677,0,0,26843.96,1583.854948,0,0
17372.9482,,26620.88,1851.576435,0,0,26614.12,1844.293117,0,0,26769.6,2079.752778,0,0,26843.96,1566.808109,0,0
17382.9557,,26620.88,1822.8032,0,0,26614.12,1814.239268,0,0,26769.6,2046.186869,0,0,26843.96,1546.380509,0,0
17392.9631,,26620.88,1802.949467,0,0,26614.12,1790.526543,0,0,26769.6,2016.464394,0,0,26843.96,1527.658021,0,0
17402.9706,,26620.88,1776.253174,0,0,26614.12,1765.79045,0,0,26769.6,1985.261616,0,0,26843.96,1509.143289,0,0
17412.9781,,26620.88,1754.880904,0,0,26614.12,1743.065786,0,0,26769.6,1956.716162,0,0,26843.96,1491.657769,0,0
17422.9855,,26620.88,1727.339005,0,0,26614.12,1715.7587,0,0,26769.6,1925.62601,0,0,26843.96,1472.922186,0,0
17432.993,,26620.88,1708.592433,0,0,26614.12,1695.604267,0,0,26769.6,1901.275758,0,0,26843.96,1456.440947,0,0
17443.0004,,26620.88,1682.968258,0,0,26614.12,1670.91999,0,0,26769.6,1870.989646,0,0,26843.96,1436.407706,0,0
17453.0079,,26620.88,1663.946673,0,0,26614.12,1648.507747,0,0,26769.6,1847.530051,0,0,26843.96,1419.648955,0,0
17463.0153,,26620.88,1639.079228,0,0,26614.12,1626.374397,0,0,26769.6,1817.796717,0,0,26843.96,1401.356082,0,0
17473.0228,,26620.88,1620.75419,0,0,26614.12,1605.306325,0,0,26769.6,1795.618939,0,0,26843.96,1386.320071,0,0
17483.0303,,26620.88,1595.406044,0,0,26614.12,1582.589535,0,0,26769.6,1765.792172,0,0,26843.96,1368.884412,0,0
17493.0377,,26620.88,1576.559421,0,0,26614.12,1562.749301,0,0,26769.6,1744.627778,0,0,26843.96,1353.935281,0,0
17503.0452,,26620.88,1556.396394,0,0,26614.12,1541.857506,0,0,26769.6,1718.976515,0,0,26843.96,1338.206749,0,0
17513.0526,,26620.88,1536.288979,0,0,26614.12,1522.622809,0,0,26769.6,1695.99798,0,0,26843.96,1323.154873,0,0
17523.0601,,26620.88,1515.605383,0,0,26614.12,1501.653289,0,0,26769.6,1669.450253,0,0,26843.96,1307.223621,0,0
17533.0676,,26620.88,1497.493906,0,0,26614.12,1481.485141,0,0,26769.6,1650.565909,0,0,26843.96,1291.975069,0,0
17543.075,,26620.88,1478.111732,0,0,26614.12,1463.632461,0,0,26769.6,1626.581818,0,0,26843.96,1278.207504,0,0
17553.0825,,26620.88,1462.181818,0,0,26614.12,1445.123444,0,0,26769.6,1607.613384,0,0,26843.96,1263.130446,0,0
17563.0899,,26620.88,1442.846369,0,0,26614.12,1427.272543,0,0,26769.6,1585.155303,0,0,26843.96,1250.020902,0,0
17573.0974,,26620.88,1426.642712,0,0,26614.12,1407.987554,0,0,26769.6,1567.145202,0,0,26843.96,1237.05238,0,0
17583.1049,,26620.88,1409.457593,0,0,26614.12,1393.642621,0,0,26769.6,1544.706061,0,0,26843.96,1225.196172,0,0
17593.1123,,26620.88,1394.469274,0,0,26614.12,1374.783846,0,0,26769.6,1529.944949,0,0,26843.96,1211.391589,0,0
17603.1198,,26620.88,1379.443118,0,0,26614.12,1360.464313,0,0,26769.6,1508.923485,0,0,26843.96,1199.392848,0,0
17613.1272,,26620.88,1363.804723,0,0,26614.12,1343.315977,0,0,26769.6,1491.203283,0,0,26843.96,1186.519265,0,0
17623.1347,,26620.88,1348.802184,0,0,26614.12,1328.514605,0,0,26769.6,1472.977525,0,0,26843.96,1177.217829,0,0
17633.1421,,26620.88,1334.830371,0,0,26614.12,1312.746253,0,0,26769.6,1456.283838,0,0,26843.96,1164.203727,0,0
17643.1496,,26620.88,1319.946927,0,0,26614.12,1299.218694,0,0,26769.6,1437.456313,0,0,26843.96,1154.541929,0,0
17653.1571,,26620.88,1307.675216,0,0,26614.12,1283.240284,0,0,26769.6,1422.633838,0,0,26843.96,1142.625031,0,0
17663.1645,,26620.88,1292.163789,0,0,26614.12,1271.859792,0,0,26769.6,1405.437374,0,0,26843.96,1133.632838,0,0
17673.172,,26620.88,1280.455307,0,0,26614.12,1257.485649,0,0,26769.6,1390.858586,0,0,26843.96,1123.360111,0,0
17683.1794,,26620.88,1267.548248,0,0,26614.12,1245.06477,0,0,26769.6,1376.001768,0,0,26843.96,1113.494838,0,0
17693.1869,,26620.88,1256.446927,0,0,26614.12,1231.218694,0,0,26769.6,1361.740404,0,0,26843.96,1102.849156,0,0
17703.1944,,26620.88,1243.569071,0,0,26614.12,1220.342393,0,0,26769.6,1346.363636,0,0,26843.96,1095.416016,0,0
17713.2018,,26620.88,1233.30193,0,0,26614.12,1209.411735,0,0,26769.6,1335.099495,0,0,26843.96,1086.090909,0,0
17723.2093,,26620.88,1222.396902,0,0,26614.12,1197.128778,0,0,26769.6,1319.694697,0,0,26843.96,1079.905062,0,0
17733.2167,,26620.88,1210.127222,0,0,26614.12,1185.409195,0,0,26769.6,1308.375,0,0,26843.96,1068.1793,0,0
17743.2242,,26620.88,1200.00127,0,0,26614.12,1175.653543,0,0,26769.6,1293.828535,0,0,26843.96,1060.179552,0,0
17753.2316,,26620.88,1190.744033,0,0,26614.12,1164.610109,0,0,26769.6,1284.600253,0,0,26843.96,1053.446487,0,0
17763.2391,,26620.88,1181.274251,0,0,26614.12,1155.442469,0,0,26769.6,1270.860101,0,0,26843.96,1047.404684,0,0
17773.2466,,26620.88,1169.131539,0,0,26614.12,1142.505969,0,0,26769.6,1261.544949,0,0,26843.96,1038.870562,0,0
17783.254,,26620.88,1161.166328,0,0,26614.12,1134.863602,0,0,26769.6,1247.62803,0,0,26843.96,1032.066986,0,0
17793.2615,,26620.88,1151.409091,0,0,26614.12,1125.556515,0,0,26769.6,1238.712121,0,0,26843.96,1024.579199,0,0
17803.2689,,26620.88,1143.724225,0,0,26614.12,1115.710185,0,0,26769.6,1227.645455,0,0,26843.96,1020.104004,0,0
17813.2764,,26620.88,1133.96191,0,0,26614.12,1106.760478,0,0,26769.6,1219.291162,0,0,26843.96,1011.267439,0,0
17823.2839,,26620.88,1127.380396,0,0,26614.12,1100.372365,0,0,26769.6,1208.40202,0,0,26843.96,1006.808864,0,0
17833.2913,,26620.88,1117.894109,0,0,26614.12,1090.712217,0,0,26769.6,1199.880303,0,0,26843.96,999.0279527,0,0
17843.2988,,26620.88,1111.456323,0,0,26614.12,1083.698755,0,0,26769.6,1190.132323,0,0,26843.96,994.5494838,0,0
17853.3062,,26620.88,1102.521585,0,0,26614.12,1075.310135,0,0,26769.6,1181.878283,0,0,26843.96,988.2966507,0,0
17863.3137,,26620.88,1096.212544,0,0,26614.12,1069.149606,0,0,26769.6,1173.445707,0,0,26843.96,983.8191891,0,0